epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
140,27290.7,0.92308,0.42954,0.99784,0.77498,0.75333,0.79598,0.58412,1.19907,0.53389,1.27381,0.0031195,0.0031195,0.0031195
141,27475,0.92816,0.43065,0.99922,0.77437,0.7539,0.79585,0.58405,1.19898,0.53358,1.2735,0.00307,0.00307,0.00307
142,27656.9,0.93134,0.43581,0.99862,0.77465,0.75392,0.79597,0.58442,1.19886,0.53341,1.27334,0.0030205,0.0030205,0.0030205
143,27840.5,0.9174,0.42704,0.99618,0.77512,0.75381,0.79606,0.58426,1.19886,0.53327,1.27334,0.002971,0.002971,0.002971
144,28022,0.91813,0.42693,0.99422,0.77807,0.75203,0.79599,0.58429,1.19887,0.53328,1.27327,0.0029215,0.0029215,0.0029215
145,28202.9,0.91068,0.42307,0.99226,0.77786,0.75162,0.79598,0.58475,1.19896,0.53306,1.27326,0.002872,0.002872,0.002872
146,28387.3,0.9162,0.42537,0.99241,0.78381,0.74809,0.79614,0.58474,1.19907,0.5328,1.2734,0.0028225,0.0028225,0.0028225
147,28570.9,0.91741,0.42729,0.99459,0.78388,0.74791,0.79631,0.58515,1.19924,0.53278,1.27337,0.002773,0.002773,0.002773
148,28754.6,0.90861,0.42038,0.99116,0.78483,0.74742,0.79621,0.58473,1.19908,0.53295,1.27306,0.0027235,0.0027235,0.0027235
149,28934.9,0.90557,0.41884,0.98836,0.79038,0.74401,0.79605,0.58468,1.19925,0.53295,1.27324,0.002674,0.002674,0.002674
150,29115.9,0.90246,0.41796,0.98836,0.7906,0.74334,0.79592,0.58449,1.19918,0.53268,1.27324,0.0026245,0.0026245,0.0026245
151,29298.1,0.90422,0.41984,0.98708,0.79189,0.74281,0.796,0.5844,1.19938,0.53285,1.27341,0.002575,0.002575,0.002575
152,29479.3,0.90077,0.4132,0.98983,0.79009,0.74367,0.79593,0.58466,1.1995,0.53312,1.27356,0.0025255,0.0025255,0.0025255
153,29660.8,0.89454,0.41184,0.98126,0.78988,0.74392,0.7959,0.58462,1.1996,0.53322,1.27359,0.002476,0.002476,0.002476
154,29842.2,0.88927,0.40952,0.9818,0.78633,0.74802,0.79549,0.58451,1.19972,0.53316,1.2738,0.0024265,0.0024265,0.0024265
155,30023,0.89051,0.40851,0.9829,0.78711,0.74692,0.79535,0.58451,1.19984,0.53316,1.27401,0.002377,0.002377,0.002377
156,30205.1,0.8865,0.40711,0.9785,0.7873,0.74743,0.79523,0.58466,1.20014,0.53313,1.27415,0.0023275,0.0023275,0.0023275
157,30386.3,0.88909,0.40573,0.97906,0.78798,0.74662,0.79513,0.58427,1.2002,0.53325,1.27426,0.002278,0.002278,0.002278
158,30567.5,0.87824,0.40508,0.9783,0.78839,0.74848,0.79532,0.58483,1.20011,0.53314,1.27401,0.0022285,0.0022285,0.0022285
159,30749.5,0.88764,0.40771,0.97829,0.78658,0.74983,0.79519,0.5844,1.20027,0.53324,1.27418,0.002179,0.002179,0.002179
160,30931.9,0.87755,0.40188,0.97942,0.78836,0.74927,0.79491,0.58422,1.2003,0.53354,1.27416,0.0021295,0.0021295,0.0021295
161,31114,0.87683,0.40125,0.97829,0.78896,0.74936,0.79469,0.58434,1.20046,0.5336,1.27425,0.00208,0.00208,0.00208
162,31295.7,0.87306,0.39692,0.97637,0.78786,0.74962,0.79475,0.58397,1.20047,0.53372,1.27423,0.0020305,0.0020305,0.0020305
163,31477.2,0.86975,0.39429,0.97054,0.78885,0.75082,0.79468,0.58422,1.20048,0.53368,1.27435,0.001981,0.001981,0.001981
164,31658.3,0.86255,0.39398,0.97143,0.78966,0.74889,0.79456,0.58448,1.20054,0.53387,1.2746,0.0019315,0.0019315,0.0019315
165,31839.2,0.86961,0.39615,0.97432,0.78826,0.75022,0.79415,0.58439,1.2007,0.53404,1.27475,0.001882,0.001882,0.001882
166,32021,0.86104,0.39235,0.96959,0.78877,0.75074,0.79405,0.58418,1.20085,0.53438,1.27496,0.0018325,0.0018325,0.0018325
167,32203,0.86175,0.39122,0.96918,0.78915,0.75028,0.7938,0.5839,1.20099,0.53447,1.2751,0.001783,0.001783,0.001783
168,32385,0.85254,0.38791,0.96604,0.78905,0.75013,0.79387,0.5838,1.20104,0.53476,1.27525,0.0017335,0.0017335,0.0017335
169,32566.3,0.84928,0.3868,0.96459,0.78864,0.75035,0.79343,0.58351,1.20112,0.53517,1.27547,0.001684,0.001684,0.001684
170,32745.4,0.84529,0.38476,0.96362,0.79308,0.74647,0.79326,0.58352,1.20126,0.53541,1.27568,0.0016345,0.0016345,0.0016345
171,32927.9,0.8472,0.38399,0.96675,0.79422,0.74558,0.79298,0.58333,1.20128,0.53571,1.27582,0.001585,0.001585,0.001585
172,33108.9,0.84244,0.38432,0.96429,0.79524,0.74688,0.79295,0.58343,1.20139,0.53607,1.27601,0.0015355,0.0015355,0.0015355
173,33289.2,0.83586,0.37941,0.9591,0.79439,0.7481,0.79282,0.58313,1.20127,0.5363,1.27616,0.001486,0.001486,0.001486
174,33471,0.83989,0.38126,0.96073,0.79473,0.74754,0.79195,0.58342,1.20137,0.53661,1.27639,0.0014365,0.0014365,0.0014365
175,33652.7,0.83383,0.37931,0.96127,0.7932,0.74867,0.79209,0.58345,1.20145,0.5371,1.2767,0.001387,0.001387,0.001387
176,33833.9,0.83448,0.38009,0.9618,0.79098,0.75075,0.79182,0.58354,1.2017,0.5376,1.27694,0.0013375,0.0013375,0.0013375
177,34015.8,0.826,0.37363,0.95678,0.79091,0.75109,0.79184,0.5835,1.20192,0.53801,1.27747,0.001288,0.001288,0.001288
178,34198.7,0.82958,0.37438,0.95656,0.79208,0.75096,0.79148,0.58293,1.20211,0.5383,1.27781,0.0012385,0.0012385,0.0012385
179,34393.3,0.82863,0.37542,0.95678,0.79272,0.75095,0.79118,0.58312,1.20225,0.53833,1.27806,0.001189,0.001189,0.001189
